lr,t,c_l,c_r,cc,cs,n_l,n_r,nn,s_l,s_r,sc,ss,sum,sum_pct,t_l,t_r
ADAM9_ITGA6,IDC_Basal,21.0943,26.9311,13.1543,14.2904,26.1203,46.749,28.2748,34.0344,29.2571,21.2237,23.0568,4318.6754,100.0,24.1408,25.8107
ADAM9_ITGA6,IDC_Her2,47.8674,26.5466,34.0716,14.0333,26.1203,46.749,32.7412,19.0593,10.934,13.5662,5.5876,3729.5445,100.0,27.1767,16.0277
ADAM9_ITGA6,IDC_LumA,27.9743,15.0756,13.1105,20.749,26.1203,46.749,37.9608,23.2817,23.8591,10.9113,17.2685,3216.7328,100.0,23.9159,18.2307
ADAM9_ITGA6,IDC_LumB,29.955,8.5288,9.4606,18.3446,26.1203,46.749,45.2179,29.0626,16.5379,9.1788,17.7981,2700.4745,100.0,28.4962,10.131
ADAM9_ITGA6,ILC_LumA,26.6786,15.4339,13.528,21.5658,26.1203,46.749,40.1187,18.8436,24.604,9.5551,15.2323,3043.7116,100.0,22.3717,22.381
ADAM9_ITGAV,IDC_Basal,21.0943,11.4796,8.003,22.6236,26.1203,23.1207,19.9591,34.0344,32.4515,12.9124,36.5019,3025.7831,100.0,24.1408,18.0409
ADAM9_ITGAV,IDC_Her2,47.8674,38.9106,43.146,18.3704,26.1203,23.1207,13.9898,19.0593,16.567,17.1794,7.3145,4316.8547,100.0,27.1767,23.7688
ADAM9_ITGAV,IDC_LumA,27.9743,18.983,14.4624,31.1385,26.1203,23.1207,16.4474,23.2817,40.8716,12.0364,25.9152,3671.8256,100.0,23.9159,27.8152
ADAM9_ITGAV,IDC_LumB,29.955,16.0962,13.6139,28.4874,26.1203,23.1207,17.0517,29.0626,33.6816,13.2083,27.6387,3541.6864,100.0,28.4962,22.2002
ADAM9_ITGAV,ILC_LumA,26.6786,25.1547,23.651,22.4814,26.1203,23.1207,21.2836,18.8436,23.9108,16.7051,15.879,2837.4901,100.0,22.3717,25.4395
ADAM9_ITGB1,IDC_Basal,21.0943,188.2173,13.0669,16.1719,26.1203,274.3647,23.5861,34.0344,232.9409,21.0828,26.0924,30384.365,100.0,24.1408,212.5414
ADAM9_ITGB1,IDC_Her2,47.8674,186.5719,27.833,27.7149,26.1203,274.3647,22.3347,19.0593,185.7805,11.0822,11.0352,32086.7985,100.0,27.1767,166.2718
ADAM9_ITGB1,IDC_LumA,27.9743,138.4399,13.2787,27.888,26.1203,274.3647,24.5721,23.2817,290.7523,11.0513,23.21,29165.1593,100.0,23.9159,202.2786
ADAM9_ITGB1,IDC_LumB,29.955,132.9731,12.6143,26.6224,26.1203,274.3647,22.6954,29.0626,280.6384,12.2386,25.8293,31576.8539,100.0,28.4962,180.8438
ADAM9_ITGB1,ILC_LumA,26.6786,146.6359,16.6591,24.0614,26.1203,274.3647,30.5179,18.8436,211.792,11.7666,16.995,23482.9069,100.0,22.3717,179.3706
ADAM9_ITGB5,IDC_Basal,21.0943,48.0846,14.5614,13.0676,26.1203,74.1187,27.7932,34.0344,43.1518,23.494,21.0838,6965.7431,100.0,24.1408,45.4718
ADAM9_ITGB5,IDC_Her2,47.8674,121.3525,38.5481,23.7851,26.1203,74.1187,12.8476,19.0593,74.8775,15.3487,9.4705,15069.0263,100.0,27.1767,91.7032
ADAM9_ITGB5,IDC_LumA,27.9743,72.2471,14.0812,33.1346,26.1203,74.1187,13.4886,23.2817,170.0056,11.7191,27.5765,14352.9081,100.0,23.9159,107.9785
ADAM9_ITGB5,IDC_LumB,29.955,49.2169,9.4534,35.0018,26.1203,74.1187,12.414,29.0626,182.2285,9.1718,33.9591,15595.3572,100.0,28.4962,87.1966
ADAM9_ITGB5,ILC_LumA,26.6786,194.0365,34.035,17.111,26.1203,74.1187,12.7287,18.8436,97.5511,24.0395,12.0858,15209.7052,100.0,22.3717,138.2178
ADIPOQ_ADIPOR1,IDC_Basal,0.0,83.3958,0.0,0.0,135.6555,48.7319,90.7129,4.6252,62.9335,5.2929,3.9942,7287.5532,100.0,0.211,74.6515
ADIPOQ_ADIPOR1,IDC_Her2,0.0,221.722,0.0,0.0,135.6555,48.7319,88.9266,3.158,38.9438,9.419,1.6544,7433.9434,100.0,0.2708,92.3346
ADIPOQ_ADIPOR1,IDC_LumA,0.1304,120.0534,0.1507,0.0827,135.6555,48.7319,63.6449,20.181,65.8613,23.3254,12.7963,10386.9403,100.0,2.4994,91.4683
ADIPOQ_ADIPOR1,IDC_LumB,0.6845,120.0031,1.1174,0.7303,135.6555,48.7319,89.9304,3.0457,78.4348,4.9721,3.2498,7350.9676,100.0,0.591,101.8922
ADIPOQ_ADIPOR1,ILC_LumA,1.1035,181.3163,1.2271,0.294,135.6555,48.7319,40.5438,42.0309,43.4342,46.7389,11.1963,16305.2297,100.0,9.8451,86.2349
ADIPOQ_ADIPOR2,IDC_Basal,0.0,28.3624,0.0,0.0,135.6555,31.0711,94.6004,4.6252,23.6531,2.9442,2.4554,4455.5422,100.0,0.211,25.9903
ADIPOQ_ADIPOR2,IDC_Her2,0.0,47.4525,0.0,0.0,135.6555,31.0711,95.7404,3.158,11.9295,3.4039,0.8557,4402.491,100.0,0.2708,22.3903
ADIPOQ_ADIPOR2,IDC_LumA,0.1304,66.2285,0.1434,0.0493,135.6555,31.0711,69.9874,20.181,22.7606,22.1929,7.627,6022.4523,100.0,2.4994,35.0077
ADIPOQ_ADIPOR2,IDC_LumB,0.6845,54.8273,0.8292,0.4305,135.6555,31.0711,93.1346,3.0457,28.4664,3.6898,1.9158,4525.6635,100.0,0.591,38.3007
ADIPOQ_ADIPOR2,ILC_LumA,1.1035,30.7569,0.5056,0.4465,135.6555,31.0711,62.7839,42.0309,27.1663,19.256,17.008,6713.4451,100.0,9.8451,25.4043
ADM2_CALCRL,IDC_Basal,3.015,2.2743,5.5478,21.4298,0.781,10.6012,6.6987,7.4123,8.7852,13.6391,52.6846,123.6006,100.0,4.8309,4.3409
ADM2_CALCRL,IDC_Her2,2.8127,1.394,1.9178,30.142,0.781,10.6012,4.05,5.6052,21.9083,3.822,60.0682,204.435,100.0,4.1451,6.9
ADM2_CALCRL,IDC_LumA,1.9918,4.3066,7.8554,33.3348,0.781,10.6012,7.5823,2.4771,18.2755,9.7696,41.458,109.1974,100.0,2.016,8.686
ADM2_CALCRL,IDC_LumB,2.1961,4.0781,10.6059,24.7856,0.781,10.6012,9.8051,3.4006,9.5305,16.4231,38.3803,84.4427,100.0,2.6759,5.9307
ADM2_CALCRL,ILC_LumA,2.9507,4.8608,12.851,50.6581,0.781,10.6012,7.4186,1.3507,19.1611,5.8827,23.1895,111.6072,100.0,1.821,9.9012
ADM2_RAMP1,IDC_Basal,3.015,5.4117,15.2429,13.2811,0.781,1.8511,1.3506,7.4123,4.7152,37.4742,32.6512,107.0414,100.0,4.8309,4.6709
ADM2_RAMP1,IDC_Her2,2.8127,2.6912,8.7265,24.1297,0.781,1.8511,1.6667,5.6052,7.4415,17.3905,48.0866,86.7416,100.0,4.1451,4.896
ADM2_RAMP1,IDC_LumA,1.9918,38.4622,38.7779,5.4655,0.781,1.8511,0.7318,2.4771,5.421,48.2275,6.7974,197.5558,100.0,2.016,13.3124
ADM2_RAMP1,IDC_LumB,2.1961,29.4591,32.9413,6.0087,0.781,1.8511,0.7361,3.4006,5.3736,51.0093,9.3045,196.3925,100.0,2.6759,16.7862
ADM2_RAMP1,ILC_LumA,2.9507,9.5854,27.4431,40.1928,0.781,1.8511,1.4028,1.3507,14.0386,12.5625,18.3988,103.0618,100.0,1.821,10.2305
ADM_CALCRL,IDC_Basal,13.3671,2.2743,7.2688,28.0776,18.7708,10.6012,47.5781,6.4575,8.7852,3.5115,13.564,418.2442,100.0,9.0211,4.3409
ADM_CALCRL,IDC_Her2,14.6859,1.394,3.0866,48.5104,18.7708,10.6012,30.0028,5.2372,21.9083,1.1007,17.2995,663.2476,100.0,8.7192,6.9
ADM_CALCRL,IDC_LumA,2.3648,4.3066,2.6309,11.1645,18.7708,10.6012,51.4068,5.9649,18.2755,6.6363,28.1615,387.0943,100.0,2.966,8.686
ADM_CALCRL,IDC_LumB,1.7006,4.0781,1.6564,3.871,18.7708,10.6012,47.526,14.4443,9.5305,14.0686,32.878,418.7028,100.0,3.9455,5.9307
ADM_CALCRL,ILC_LumA,0.863,4.8608,0.8878,3.4998,18.7708,10.6012,42.1186,10.521,19.1611,10.8244,42.6693,472.4581,100.0,3.621,9.9012
ADM_RAMP2,IDC_Basal,13.3671,12.3327,8.7511,15.8506,18.7708,63.7407,63.5134,6.4575,22.3379,4.2276,7.6573,1883.7965,100.0,9.0211,15.4914
ADM_RAMP2,IDC_Her2,14.6859,5.8173,3.5383,33.648,18.7708,63.7407,49.5527,5.2372,55.321,1.2618,11.9993,2414.53,100.0,8.7192,19.2903
ADM_RAMP2,IDC_LumA,2.3648,27.4568,3.596,5.9813,18.7708,63.7407,66.2649,5.9649,45.6692,9.0706,15.0872,1805.5768,100.0,2.966,34.9495
ADM_RAMP2,IDC_LumB,1.7006,32.1928,2.6362,1.8289,18.7708,63.7407,57.6108,14.4443,22.3346,22.3903,15.5338,2076.8045,100.0,3.9455,26.4317
ADM_RAMP2,ILC_LumA,0.863,23.2431,0.7102,3.659,18.7708,63.7407,42.3629,10.521,119.7517,8.6584,44.6095,2824.318,100.0,3.621,54.2293
AGT_AGTR1,IDC_Basal,2.5876,0.0819,0.8917,11.0904,1.951,8.721,71.5697,3.552,1.0189,1.224,15.2241,23.7734,100.0,1.861,0.331
AGT_AGTR1,IDC_Her2,0.1313,1.4779,0.7018,0.142,1.951,8.721,61.534,5.8543,0.2991,31.2898,6.3324,27.6506,100.0,0.9505,0.5287
AGT_AGTR1,IDC_LumA,4.6655,14.2422,41.3422,6.1261,1.951,8.721,10.5862,4.1227,2.1104,36.5323,5.4133,160.7241,100.0,3.646,2.9909
AGT_AGTR1,IDC_LumB,3.3908,4.8967,20.0393,4.1163,1.951,8.721,20.535,7.7641,1.0058,45.8843,9.4251,82.8564,100.0,3.6757,1.3059
AGT_AGTR1,ILC_LumA,2.2313,3.4531,9.817,13.4672,1.951,8.721,21.679,5.2741,4.737,23.2044,31.8324,78.4838,100.0,2.966,2.621
AGT_LRP2,IDC_Basal,2.5876,0.8831,3.7124,25.3,1.951,9.831,31.1616,3.552,6.0182,5.0961,34.7299,61.5511,100.0,1.861,1.411
AGT_LRP2,IDC_Her2,0.1313,3.2919,1.1117,0.0,1.951,9.831,49.3271,5.8543,0.0,49.5612,0.0,38.8839,100.0,0.9505,0.2781
AGT_LRP2,IDC_LumA,4.6655,10.8031,31.6275,15.0712,1.951,9.831,12.0357,4.1227,5.1479,27.9478,13.3177,159.3611,100.0,3.646,7.3122
AGT_LRP2,IDC_LumB,3.3908,12.1128,26.6191,0.0,1.951,9.831,12.4307,7.7641,0.0,60.9501,0.0,154.2971,100.0,3.6757,2.7601
AGT_LRP2,ILC_LumA,2.2313,27.7183,24.5387,2.928,1.951,9.831,7.6101,5.2741,3.3073,58.0024,6.9208,252.0382,100.0,2.966,10.7966
ANGPT1_TEK,IDC_Basal,1.5765,0.3133,0.8439,9.3766,5.3111,8.6712,78.6919,1.7102,3.4809,0.9155,10.172,58.5246,100.0,0.971,1.291
ANGPT1_TEK,IDC_Her2,0.0,0.0973,0.0,0.0,5.3111,8.6712,76.1513,2.3168,6.128,0.3729,23.4758,60.4771,100.0,0.6809,1.7554
ANGPT1_TEK,IDC_LumA,0.0941,0.809,0.1178,1.1986,5.3111,8.6712,71.3185,1.9553,8.2285,2.4496,24.9154,64.5752,100.0,0.671,2.8861
ANGPT1_TEK,IDC_LumB,0.183,1.0062,0.3477,1.1556,5.3111,8.6712,86.9313,1.4083,3.3445,2.6749,8.8906,52.9776,100.0,0.491,1.671
ANGPT1_TEK,ILC_LumA,0.2059,1.4001,0.4229,2.62,5.3111,8.6712,67.5691,1.9885,8.6732,4.0847,25.3033,68.1585,100.0,0.8856,3.9009
ANGPT1_TIE1,IDC_Basal,1.5765,2.0542,2.8148,11.9336,5.3111,15.0011,69.2521,1.7102,8.7088,3.0536,12.9458,115.0477,100.0,0.971,4.3811
ANGPT1_TIE1,IDC_Her2,0.0,0.9499,0.0,0.0,5.3111,15.0011,62.7473,2.3168,19.4666,1.7332,35.5195,126.9743,100.0,0.6809,5.2554
ANGPT1_TIE1,IDC_LumA,0.0941,2.6622,0.2026,1.4284,5.3111,15.0011,64.4664,1.9553,18.7667,4.2118,29.6908,123.5884,100.0,0.671,6.911
ANGPT1_TIE1,IDC_LumB,0.183,2.7399,0.5127,1.6214,5.3111,15.0011,81.4468,1.4083,8.6652,3.9444,12.4747,97.8221,100.0,0.491,4.4562
ANGPT1_TIE1,ILC_LumA,0.2059,3.7021,0.5256,3.7028,5.3111,15.0011,54.9351,1.9885,26.0827,5.0758,35.7608,145.0311,100.0,0.8856,10.4411
ANGPT2_TEK,IDC_Basal,3.2913,0.3133,1.7689,19.6529,4.111,8.6712,61.1499,2.6777,3.4809,1.4391,15.9892,58.2949,100.0,2.6011,1.291
ANGPT2_TEK,IDC_Her2,3.5187,0.0973,0.3981,25.0635,4.111,8.6712,41.4352,4.5747,6.128,0.5176,32.5857,86.0315,100.0,4.4015,1.7554
ANGPT2_TEK,IDC_LumA,2.9209,0.809,2.2642,23.0295,4.111,8.6712,34.1559,4.6828,8.2285,3.6299,36.9204,104.3663,100.0,3.6859,2.8861
ANGPT2_TEK,IDC_LumB,2.3318,1.0062,3.7291,12.3945,4.111,8.6712,56.6541,3.9369,3.3445,6.296,20.9263,62.9209,100.0,2.591,1.671
ANGPT2_TEK,ILC_LumA,1.3819,1.4001,1.8409,11.4037,4.111,8.6712,33.9172,5.5129,8.6732,7.3441,45.4942,105.1008,100.0,3.0508,3.9009
ANGPTL1_TEK,IDC_Basal,0.0079,0.3133,0.0028,0.0314,9.4708,8.6712,93.4976,1.4974,3.4809,0.5341,5.9341,87.835,100.0,0.391,1.291
ANGPTL1_TEK,IDC_Her2,0.1829,0.0973,0.0198,1.2461,9.4708,8.6712,91.3185,1.0712,6.128,0.1159,7.2996,89.9309,100.0,0.4809,1.7554
ANGPTL1_TEK,IDC_LumA,0.0133,0.809,0.0093,0.0942,9.4708,8.6712,70.515,3.7863,8.2285,2.6301,26.7514,116.4625,100.0,0.951,2.8861
ANGPTL1_TEK,IDC_LumB,0.0,1.0062,0.0,0.0,9.4708,8.6712,89.3945,2.2393,3.3445,2.4528,8.1526,91.8664,100.0,0.461,1.671
ANGPTL1_TEK,ILC_LumA,0.3452,1.4001,0.349,2.1621,9.4708,8.6712,59.3077,5.2485,8.6732,5.3069,32.8743,138.4702,100.0,1.8208,3.9009
ANXA1_FPR1,IDC_Basal,80.9402,0.2437,0.3612,19.908,489.5648,1.981,17.7603,247.4652,13.431,1.1042,60.8663,5460.6685,100.0,144.4674,2.671
ANXA1_FPR1,IDC_Her2,22.2619,0.8837,0.8009,4.7648,489.5648,1.981,39.4817,219.8006,5.2576,7.9077,47.0449,2456.4099,100.0,68.1102,2.6009
ANXA1_FPR1,IDC_LumA,18.637,0.6354,0.3314,3.3992,489.5648,1.981,27.1396,345.3532,6.5177,6.1402,62.9895,3573.4878,100.0,75.322,2.196
ANXA1_FPR1,IDC_LumB,11.5038,0.0,0.0,2.6301,489.5648,1.981,11.7824,374.3519,18.8188,0.0,85.5875,8231.186,100.0,45.8993,2.2459
ANXA1_FPR1,ILC_LumA,18.3519,0.8592,0.3739,3.2353,489.5648,1.981,22.9976,373.1829,7.4345,7.6035,65.7897,4217.1071,100.0,97.6535,3.071
ANXA1_FPR3,IDC_Basal,80.9402,1.6655,0.4864,22.2307,489.5648,4.4309,7.8277,247.4652,76.1129,1.4873,67.9678,27712.0683,100.0,144.4674,11.3114
ANXA1_FPR3,IDC_Her2,22.2619,4.4479,0.8901,6.5133,489.5648,4.4309,19.5,219.8006,32.5467,8.7885,64.3081,11124.2401,100.0,68.1102,14.8542
ANXA1_FPR3,IDC_LumA,18.637,1.9345,0.2838,3.9619,489.5648,4.4309,17.0777,345.3532,27.0028,5.2596,73.417,12702.115,100.0,75.322,7.231
ANXA1_FPR3,IDC_LumB,11.5038,1.0812,0.0189,2.8641,489.5648,4.4309,3.298,374.3519,163.7575,0.6154,93.2035,65773.1662,100.0,45.8993,11.6544
ANXA1_FPR3,ILC_LumA,18.3519,1.5019,0.2346,3.5873,489.5648,4.4309,18.4608,373.1829,22.969,4.7698,72.9475,11750.4357,100.0,97.6535,6.3405
APLN_APLNR,IDC_Basal,2.7544,2.3065,6.4073,46.7588,1.8511,12.801,23.8977,1.1883,16.832,2.7642,20.172,99.1535,100.0,1.791,6.961
APLN_APLNR,IDC_Her2,4.5535,1.5175,2.8411,59.2376,1.8511,12.801,9.7425,2.0669,31.6407,1.2896,26.8892,243.2177,100.0,2.4597,8.1879
APLN_APLNR,IDC_LumA,3.0553,3.9895,8.3669,51.0374,1.8511,12.801,16.2652,1.2514,24.3357,3.4269,20.9036,145.682,100.0,1.871,9.3755
APLN_APLNR,IDC_LumB,3.1543,3.4555,8.9873,41.6884,1.8511,12.801,19.538,1.854,16.0287,5.2826,24.5037,121.2788,100.0,2.191,6.7206
APLN_APLNR,ILC_LumA,1.9195,4.8143,7.3006,45.0458,1.8511,12.801,18.7203,1.0609,29.705,4.0352,24.8981,126.5764,100.0,1.251,12.756
APOE_LDLR,IDC_Basal,63.2623,13.255,5.1652,4.4291,118.6519,14.7808,10.8027,524.8837,11.3659,42.8554,36.7476,16234.5019,100.0,173.1766,12.5307
APOE_LDLR,IDC_Her2,25.2565,58.1743,1.3697,0.1075,118.6519,14.7808,1.6349,1656.6228,4.5651,89.8382,7.0498,107273.8964,100.0,252.2132,15.1853
APOE_LDLR,IDC_LumA,45.3854,11.0178,3.2693,4.7724,118.6519,14.7808,11.4663,454.2768,16.0831,32.7238,47.7682,15295.0765,100.0,134.8022,13.2159
APOE_LDLR,IDC_LumB,26.3146,10.3027,0.545,1.0301,118.6519,14.7808,3.5254,1585.465,19.4737,32.8355,62.064,49746.8248,100.0,145.2304,14.136
APOE_LDLR,ILC_LumA,60.4695,9.5181,3.4999,4.158,118.6519,14.7808,10.6645,644.9595,11.3078,37.3293,44.3484,16444.951,100.0,208.6585,9.7716
APOE_LRP5,IDC_Basal,63.2623,28.579,5.6187,3.9527,118.6519,29.8714,11.0149,524.8837,20.1048,46.6184,32.7953,32177.4732,100.0,173.1766,24.6617
APOE_LRP5,IDC_Her2,25.2565,39.3781,1.2534,0.1812,118.6519,29.8714,4.4668,1656.6228,5.6923,82.2141,11.8844,79347.2015,100.0,252.2132,12.9888
APOE_LRP5,IDC_LumA,45.3854,19.5391,4.1438,3.4351,118.6519,29.8714,16.5619,454.2768,16.1972,41.4766,34.3826,21400.362,100.0,134.8022,17.3757
APOE_LRP5,IDC_LumB,26.3146,13.6802,0.6934,0.8278,118.6519,29.8714,6.8267,1585.465,16.3324,41.7764,49.8757,51918.0128,100.0,145.2304,14.0666
APOE_LRP5,ILC_LumA,60.4695,16.4421,3.3154,4.2436,118.6519,29.8714,11.8187,644.9595,21.0453,35.3612,45.2612,29988.9975,100.0,208.6585,17.9611
APOE_LRP8,IDC_Basal,63.2623,5.9216,4.6431,5.9754,118.6519,0.871,1.2809,524.8837,7.6207,38.5235,49.5772,8068.1603,100.0,173.1766,6.3212
APOE_LRP8,IDC_Her2,25.2565,5.319,1.0234,0.4665,118.6519,0.871,0.7873,1656.6228,2.4245,67.1256,30.5972,13127.03,100.0,252.2132,3.6843
APOE_LRP8,IDC_LumA,45.3854,1.5613,4.0057,4.5469,118.6519,0.871,5.8418,454.2768,1.7723,40.0938,45.5118,1769.0553,100.0,134.8022,1.4359
APOE_LRP8,IDC_LumB,26.3146,2.2884,0.6631,0.951,118.6519,0.871,1.1379,1585.465,3.282,39.9509,57.2971,9081.7265,100.0,145.2304,2.561
APOE_LRP8,ILC_LumA,60.4695,0.6324,2.414,5.5988,118.6519,0.871,6.5237,644.9595,1.4667,25.7476,59.7159,1584.1363,100.0,208.6585,0.901
APOE_SORL1,IDC_Basal,63.2623,3.0086,2.2318,6.6447,118.6519,12.5611,17.4759,524.8837,8.9576,18.5168,55.1308,8528.2791,100.0,173.1766,5.2209
APOE_SORL1,IDC_Her2,25.2565,13.1008,1.0535,0.3769,118.6519,12.5611,4.7453,1656.6228,4.6875,69.1,24.7244,31408.1198,100.0,252.2132,8.1218
APOE_SORL1,IDC_LumA,45.3854,6.2536,2.4824,5.4168,118.6519,12.5611,13.0356,454.2768,13.6456,24.8473,54.2179,11433.3047,100.0,134.8022,9.0361
APOE_SORL1,IDC_LumB,26.3146,7.0395,0.7614,0.7712,118.6519,12.5611,6.1263,1585.465,7.1297,45.8766,46.4645,24327.953,100.0,145.2304,6.9461
APOE_SORL1,ILC_LumA,60.4695,12.2746,4.0315,3.8466,118.6519,12.5611,8.0951,644.9595,11.7118,42.9992,41.0276,18411.1457,100.0,208.6585,11.5506
APOE_VLDLR,IDC_Basal,63.2623,6.8658,3.8925,5.5963,118.6519,11.0813,11.7831,524.8837,9.8709,32.2963,46.4318,11158.4599,100.0,173.1766,8.1607
APOE_VLDLR,IDC_Her2,25.2565,4.5774,0.5045,0.911,118.6519,11.0813,5.7377,1656.6228,8.2657,33.0916,59.7552,22915.4043,100.0,252.2132,6.1211
APOE_VLDLR,IDC_LumA,45.3854,3.5287,3.1359,3.6089,118.6519,11.0813,25.745,454.2768,4.0609,31.3881,36.1222,5107.0655,100.0,134.8022,3.6311
APOE_VLDLR,IDC_LumB,26.3146,2.087,0.436,1.0263,118.6519,11.0813,10.4378,1585.465,4.9126,26.2677,61.8323,12596.656,100.0,145.2304,2.941
APOE_VLDLR,ILC_LumA,60.4695,5.0318,4.2522,2.7448,118.6519,11.0813,18.3744,644.9595,3.248,45.3532,29.2754,7155.6931,100.0,208.6585,3.7858
AREG_EGFR,IDC_Basal,7.5073,6.7179,8.2177,9.9496,22.3816,21.3113,77.7204,1.6993,8.1337,1.8601,2.2522,613.7121,100.0,2.9709,7.771
AREG_EGFR,IDC_Her2,23.6702,6.609,22.1204,9.2297,22.3816,21.3113,67.4462,0.9088,2.7576,0.8493,0.3544,707.2003,100.0,4.1105,2.8911
AREG_EGFR,IDC_LumA,4.002,0.026,0.0063,2.6274,22.3816,21.3113,28.6831,104.3685,10.9174,0.1635,68.5198,1662.9286,100.0,19.5054,1.8759
AREG_EGFR,IDC_LumB,3.9011,0.371,0.2253,1.9085,22.3816,21.3113,74.2421,43.1916,3.1431,2.494,21.1302,642.4651,100.0,9.8779,0.9109
AREG_EGFR,ILC_LumA,6.3442,0.7177,0.4129,5.3841,22.3816,21.3113,43.2558,55.756,9.3582,3.6291,47.3181,1102.6952,100.0,18.7108,3.3959
ARF1_PLD2,IDC_Basal,482.9788,13.1526,23.6119,24.8122,191.1648,18.7215,13.3027,381.7345,13.8213,18.6622,19.611,26903.6264,100.0,416.5656,13.0014
ARF1_PLD2,IDC_Her2,554.06,9.6664,25.7236,29.1342,191.1648,18.7215,17.1894,282.3222,10.948,13.1075,14.8454,20820.4267,100.0,394.1497,10.2888
ARF1_PLD2,IDC_LumA,377.1461,9.0561,15.3215,28.3874,191.1648,18.7215,16.0546,347.1825,16.779,14.1043,26.1321,22291.9857,100.0,370.364,11.8564
ARF1_PLD2,IDC_LumB,398.2919,7.7144,15.962,25.1872,191.1648,18.7215,18.5924,389.6682,12.1729,15.6164,24.6419,19249.2826,100.0,402.3201,9.1211
ARF1_PLD2,ILC_LumA,520.7808,9.4635,17.9527,40.7758,191.1648,18.7215,13.0367,250.3755,21.4945,8.6311,19.6037,27452.3839,100.0,341.5611,14.9306
ARTN_RET,IDC_Basal,4.1138,0.063,1.8834,65.2841,0.311,1.141,2.5773,1.853,2.1852,0.8484,29.4068,13.77,100.0,2.181,0.501
ARTN_RET,IDC_Her2,2.0986,41.4914,97.8781,1.2952,0.311,1.141,0.3989,0.0091,0.5491,0.4222,0.0056,88.9601,100.0,0.4309,6.3401
ARTN_RET,IDC_LumA,7.2615,27.9783,82.8073,7.8852,0.311,1.141,0.1446,0.7336,2.6642,8.3661,0.7967,245.345,100.0,2.5509,10.2262
ARTN_RET,IDC_LumB,5.0247,30.1681,86.1477,3.7624,0.311,1.141,0.2017,0.5526,1.3175,9.4744,0.4138,175.9619,100.0,2.396,9.7825
ARTN_RET,ILC_LumA,1.3782,8.2786,24.3805,12.3128,0.311,1.141,0.7583,2.3494,4.1809,41.5596,20.9887,46.7993,100.0,1.5959,6.4809
BMP4_BMPR1A,IDC_Basal,0.9163,6.7899,5.184,2.9932,9.3009,9.271,71.85,2.238,3.9205,12.6618,7.311,120.0117,100.0,1.081,5.081
BMP4_BMPR1A,IDC_Her2,10.3428,7.2403,30.4655,18.0827,9.3009,9.271,35.0804,3.4878,4.2975,10.2735,6.0978,245.802,100.0,6.0302,5.4862
BMP4_BMPR1A,IDC_LumA,3.3047,6.5402,7.2392,5.9513,9.3009,9.271,28.8816,14.5129,5.3767,31.7919,26.136,298.5579,100.0,6.5509,6.3859
BMP4_BMPR1A,IDC_LumB,1.279,7.1235,2.0546,1.2341,9.3009,9.271,19.4451,30.0495,4.2788,48.2716,28.9946,443.4444,100.0,5.1358,5.871
BMP4_BMPR1A,ILC_LumA,5.8448,6.6354,14.5697,8.2853,9.3009,9.271,32.3943,11.4442,3.7733,28.5278,16.2229,266.1843,100.0,7.6805,4.5811
BMP4_BMPR1B,IDC_Basal,0.9163,2.2832,12.0963,2.096,9.3009,0.951,51.1429,2.238,0.3956,29.5454,5.1194,17.2947,100.0,1.081,0.811
BMP4_BMPR1B,IDC_Her2,10.3428,1.5617,36.6718,23.093,9.3009,0.951,20.0815,3.4878,0.9834,12.3664,7.7874,44.0455,100.0,6.0302,0.4309
BMP4_BMPR1B,IDC_LumA,3.3047,28.4276,14.5989,3.6934,9.3009,0.951,1.3745,14.5129,7.1919,64.1132,16.22,643.4999,100.0,6.5509,19.1836
BMP4_BMPR1B,IDC_LumB,1.279,47.6376,3.9737,0.0853,9.3009,0.951,0.5769,30.0495,1.0224,93.3604,2.0038,1533.2929,100.0,5.1358,9.3697
BMP4_BMPR1B,ILC_LumA,5.8448,29.1273,30.3682,2.9048,9.3009,0.951,1.5778,11.4442,2.7861,59.4617,5.6876,560.5937,100.0,7.6805,7.6158
BMP4_BMPR2,IDC_Basal,0.9163,6.7173,3.1358,5.2633,9.3009,15.0011,71.0859,2.238,11.2746,7.6593,12.8556,196.2751,100.0,1.081,8.7108
BMP4_BMPR2,IDC_Her2,10.3428,12.7209,30.8191,19.5224,9.3009,15.0011,32.6825,3.4878,8.058,10.3928,6.5833,426.9075,100.0,6.0302,10.1092
BMP4_BMPR2,IDC_LumA,3.3047,9.7108,5.3221,8.9334,9.3009,15.0011,23.1393,14.5129,16.3,23.3729,39.2323,602.9747,100.0,6.5509,12.536
BMP4_BMPR2,IDC_LumB,1.279,7.993,1.2605,2.1198,9.3009,15.0011,17.2029,30.0495,13.442,29.6141,49.8028,811.0511,100.0,5.1358,10.0206
BMP4_BMPR2,ILC_LumA,5.8448,11.7994,12.0979,13.4342,9.3009,15.0011,24.4756,11.4442,13.1027,23.6879,26.3045,570.0545,100.0,7.6805,12.6564
BMP6_ACVR1,IDC_Basal,1.3955,10.0326,7.3615,12.085,4.6608,21.4415,52.5477,2.0097,16.4699,10.6017,17.4041,190.1783,100.0,1.211,11.8713
BMP6_ACVR1,IDC_Her2,0.0,18.8133,0.0,0.0,4.6608,21.4415,58.6038,2.1115,14.6187,23.2951,18.1011,170.5252,100.0,0.6455,16.5218
