id,type,abscnseq,ascat,estimate,purbayes
TCGA-62-A46S-01,LUAD,0.56,0.48,0.773615589712,0.5269068
TCGA-CR-5243-01,HNSC,0.72,0.75,0.759053296714,0.7138555
TCGA-HZ-A77O-01,PAAD,0.26,,0.769904491296,0.3840699
TCGA-CN-5373-01,HNSC,0.5,0.44,0.645745258633,0.4417016
TCGA-97-8177-01,LUAD,0.42,0.39,0.546360879188,0.4796531
TCGA-ZF-A9RG-01,BLCA,0.25,,,0.3116816
TCGA-26-5135-01,GBM,0.93,0.77,0.788662461618,0.7611453
TCGA-85-A4JB-01,LUSC,0.46,0.32,0.85951126317,0.455763
TCGA-TQ-A8XE-01,LGG,0.7,,0.940356965913,0.8082194
TCGA-EI-6883-01,CRC,0.59,0.75,,0.8119572
TCGA-HF-A5NB-01,STAD,0.73,0.89,0.886400967567,
TCGA-GU-A763-01,BLCA,0.64,0.86,0.960345969707,0.9130692
TCGA-DB-A64V-01,LGG,0.29,0.37,0.820789618588,0.2415896
TCGA-E3-A3E1-01,THCA,0.69,1.0,0.862619769073,0.6198257
TCGA-B5-A11G-01,UCEC,0.48,0.59,,0.8272656
TCGA-E2-A1LB-01,BRCA,0.44,0.66,0.813000480445,0.6293521
TCGA-A8-A08C-01,BRCA,0.61,0.85,0.858083867442,0.2243223
TCGA-LN-A4A9-01,ESCA,0.69,0.62,0.66924096981,0.9984513
TCGA-XF-A9SL-01,BLCA,0.21,,0.542459214942,0.117439
TCGA-EM-A2P0-01,THCA,0.31,0.64,0.887101916648,0.5203115
TCGA-22-1002-01,LUSC,0.51,0.35,0.679933379565,0.9922096
TCGA-CR-7371-01,HNSC,0.46,0.41,0.733273624433,0.3485134
TCGA-08-0386-01,GBM,0.65,1.0,0.90598636401,
TCGA-A6-6138-01,CRC,0.49,0.61,0.701749199435,0.9940206
TCGA-BH-A0AY-01,BRCA,0.53,0.43,,0.7550189
TCGA-EE-A2M5-06,SKCM,0.32,0.57,0.786667012771,0.9988297
TCGA-ED-A4XI-01,LIHC,0.33,0.31,0.734358895131,0.171052
TCGA-78-8648-01,LUAD,0.2,0.3,0.312604958406,0.10390714
TCGA-CV-7446-01,HNSC,,,0.889179037487,
TCGA-FS-A1ZU-06,SKCM,0.68,0.81,0.899819556885,0.704654
TCGA-QH-A6X4-01,LGG,0.6,0.72,0.969018737802,0.770192
TCGA-VQ-A91E-01,STAD,0.36,,0.870897063405,0.3216682
TCGA-AO-A1KR-01,BRCA,0.49,0.4,0.878478829115,0.3946347
TCGA-61-2088-01,OV,0.95,0.8,0.978442117637,0.7920522
TCGA-GN-A264-06,SKCM,0.72,0.72,0.820537675354,0.5566574
TCGA-BH-A0BA-01,BRCA,0.55,0.47,0.773706075276,0.8141374
TCGA-CZ-5467-01,KIRC,0.48,0.66,0.691151477334,0.6715145
TCGA-EA-A3HU-01,CESC,,0.25,0.685052523053,
TCGA-62-A46P-01,LUAD,0.53,0.64,0.833510779082,0.6540002
TCGA-D5-6537-01,CRC,0.75,0.72,0.936717459067,0.733821
TCGA-DM-A285-01,CRC,0.56,,0.924670692235,0.3927745
TCGA-Q1-A73P-01,CESC,0.39,0.52,0.867076164044,0.6886668
TCGA-4V-A9QI-01,THYM,0.27,,0.734227415967,0.1473365
TCGA-AK-3456-01,KIRC,0.29,0.55,0.791819985864,0.6809262
TCGA-CV-6934-01,HNSC,0.24,0.42,0.504243674562,0.351612
TCGA-C5-A8YT-01,CESC,0.47,,0.813857656162,0.8245595
TCGA-ED-A97K-01,LIHC,0.52,,0.830243598021,0.4445336
TCGA-HC-7744-01,PRAD,0.47,0.78,0.956464403749,0.7943433
TCGA-A5-A0VO-01,UCEC,,,,
TCGA-A2-A0YM-01,BRCA,0.53,0.55,0.749225214928,0.9160708
TCGA-B8-5163-01,KIRC,0.42,0.38,0.359405423337,0.5827012
TCGA-DU-6407-02,LGG,0.62,,0.901997128848,
TCGA-C5-A1BE-01,CESC,0.61,0.58,0.878347798,0.879724
TCGA-BH-A0DQ-01,BRCA,0.48,0.61,0.671733785841,0.6664664
TCGA-EE-A2MN-06,SKCM,1.0,0.67,0.739170864123,0.752971
TCGA-FC-A6HD-01,PRAD,0.27,0.74,0.956338878284,0.684173
TCGA-13-1505-01,OV,0.66,0.7,0.847439146258,0.9994686
TCGA-28-5213-01,GBM,0.31,0.51,0.57438911959,0.4480411
TCGA-D7-8574-01,STAD,0.2,0.41,0.38583308835,0.1473057
TCGA-M7-A722-01,PRAD,0.69,,0.929978317466,0.7731677
TCGA-XU-AAXW-01,THYM,0.3,,0.556117815818,0.3365014
TCGA-A8-A07U-01,BRCA,0.4,0.24,0.544948400518,0.7190606
TCGA-06-A6S1-01,GBM,0.43,,,0.5681395
TCGA-EW-A2FV-01,BRCA,0.64,0.55,0.705905671433,
TCGA-AP-A0LD-01,UCEC,0.37,1.0,,0.8125073
TCGA-13-0884-01,OV,0.61,0.54,0.791499343381,0.3408853
TCGA-CW-5581-01,KIRC,0.45,0.53,0.740009188528,0.4850899
TCGA-IQ-A61L-01,HNSC,0.4,0.46,,0.3743229
TCGA-AP-A0LG-01,UCEC,0.54,0.2,,0.8762426
TCGA-AJ-A8CT-01,UCEC,0.29,,0.709836722893,0.4962004
TCGA-13-0714-01,OV,0.71,0.71,0.796942708455,0.2840476
TCGA-B5-A1MS-01,UCEC,0.84,0.73,0.964152799521,0.669764
TCGA-G2-AA3B-01,BLCA,0.76,,0.937109475032,0.9336795
TCGA-27-2521-01,GBM,0.75,0.83,0.924056897379,0.8580503
TCGA-FP-7829-01,STAD,0.7,0.67,0.81531217981,0.9949658
TCGA-E2-A14V-01,BRCA,0.5,0.49,0.88346879458,0.4515386
TCGA-DD-A4ND-01,LIHC,0.46,0.26,0.688411110652,0.3574545
TCGA-MU-A8JM-01,CESC,0.57,,0.839373396223,0.5972808
TCGA-D6-6517-01,HNSC,0.45,0.45,0.81399155411,0.423731
TCGA-EE-A2GE-06,SKCM,0.28,0.24,0.431233472234,0.3509924
TCGA-3E-AAAZ-01,PAAD,0.26,,0.770874403285,0.3691641
TCGA-36-2548-01,OV,0.78,0.7,,0.9978501
TCGA-13-0725-01,OV,0.67,0.74,0.790662093093,0.7073713
TCGA-D7-6524-01,STAD,0.3,0.3,0.587460273059,0.2563252
TCGA-XQ-A8TB-01,PRAD,0.45,,0.892146547421,0.6358054
TCGA-EM-A1YD-01,THCA,0.28,1.0,0.830812857729,0.12677641
TCGA-04-1360-01,OV,0.75,0.79,,0.9980516
TCGA-CF-A8HY-01,BLCA,0.9,,0.946799883086,0.9965165
TCGA-A2-A04T-01,BRCA,0.58,0.58,0.7744881609,0.7236958
TCGA-XV-AAZY-01,SKCM,0.45,,0.728946635304,
TCGA-2Z-A9JG-01,KIRP,0.43,,0.892192309771,0.9969717
TCGA-HF-7134-01,STAD,0.71,0.74,0.834102804997,0.7062366
TCGA-CG-4462-01,STAD,0.3,0.22,0.37739720016,0.1781271
TCGA-EL-A4K2-01,THCA,0.27,0.59,0.76826436675,0.4670351
TCGA-CV-7411-01,HNSC,0.24,0.4,0.808875159754,0.3709486
TCGA-AA-3519-01,CRC,0.67,0.65,,0.7044197
TCGA-DD-AAW1-01,LIHC,0.65,,0.916239484109,0.80603
TCGA-US-A779-01,PAAD,0.54,0.49,0.89387860333,0.4538068
TCGA-AP-A0LE-01,UCEC,0.48,0.93,,0.9249466
TCGA-B2-5635-01,KIRC,0.63,0.48,0.603869845285,0.9525079
TCGA-F2-A8YN-01,PAAD,0.41,,0.74142028006,0.5240193
TCGA-EE-A2GL-06,SKCM,0.28,1.0,0.639972213395,0.2478189
TCGA-A2-A3XS-01,BRCA,0.54,0.51,0.765762825739,0.9653774
TCGA-97-7547-01,LUAD,0.55,0.57,0.742913677219,0.5172894
TCGA-TM-A84H-01,LGG,0.72,,0.962374424419,0.7643489
TCGA-F7-A50I-01,HNSC,0.41,,0.834951909423,0.2788051
TCGA-A8-A08T-01,BRCA,0.67,0.77,0.812153952979,0.6600927
TCGA-NH-A5IV-01,CRC,0.36,,0.80022014046,0.7732552
TCGA-FD-A6TA-01,BLCA,0.43,,0.699993658325,0.5891972
TCGA-06-2569-01,GBM,0.7,0.75,0.918652640795,0.9962073
TCGA-A4-8518-01,KIRP,0.29,,,0.3001709
TCGA-D7-A4YT-01,STAD,0.51,0.59,0.900835347763,0.7521285
TCGA-BR-A4PD-01,STAD,0.5,0.36,0.76195440278,0.4462106
TCGA-G7-6795-01,KIRP,0.39,,0.870411088844,0.6808035
TCGA-DD-AAE7-01,LIHC,0.32,,0.79154201255,0.5583453
TCGA-CN-6992-01,HNSC,0.64,0.53,0.865457776354,0.998604
TCGA-DS-A0VL-01,CESC,0.59,0.55,0.862015882778,0.3456358
TCGA-CM-5349-01,CRC,0.36,0.53,0.798979130125,0.4920657
TCGA-05-4425-01,LUAD,0.44,0.61,0.606426654726,0.4996334
TCGA-AJ-A23N-01,UCEC,0.51,0.49,0.791202674435,0.2929686
TCGA-HT-7688-01,LGG,0.27,0.53,0.97248995696,0.5739787
TCGA-02-2466-01,GBM,0.78,0.86,,0.8396133
TCGA-A8-A092-01,BRCA,1.0,0.67,0.822315392295,0.9762548
TCGA-BR-8370-01,STAD,0.33,0.35,,0.4868948
TCGA-29-1763-01,OV,0.56,0.66,0.861019855427,0.2452614
TCGA-BH-A28O-01,BRCA,0.55,1.0,0.701668188905,0.3965516
TCGA-EM-A3AP-01,THCA,0.39,0.71,0.886762626717,0.502575
TCGA-97-7553-01,LUAD,0.24,0.28,0.470872121133,0.2880553
TCGA-DH-A7UV-01,LGG,0.56,,0.909013229589,0.8505722
TCGA-CG-5722-01,STAD,0.26,0.34,0.568684144277,0.194964
TCGA-D7-8573-01,STAD,0.39,0.55,0.893561678782,0.8308859
TCGA-J8-A3O2-01,THCA,0.27,0.29,0.778229466513,0.322823
TCGA-EE-A2A2-06,SKCM,0.63,0.61,0.837051592103,0.9995264
TCGA-AC-A8OQ-01,BRCA,0.39,,0.636187284868,0.5923811
TCGA-XF-A9T8-01,BLCA,0.4,,0.638303679204,0.389917
TCGA-EL-A3CZ-01,THCA,0.36,0.27,0.915184042261,0.5410813
TCGA-AG-A014-01,CRC,0.84,0.69,,0.9980175
TCGA-2F-A9KQ-01,BLCA,0.83,,0.954498205668,0.8452101
TCGA-A5-A2K2-01,UCEC,0.56,0.71,0.968050731836,0.4280171
TCGA-VS-A9UM-01,CESC,0.5,,0.754782562606,0.7815463
TCGA-23-1122-01,OV,0.52,0.69,0.898947024599,0.5232137
TCGA-AP-A1E0-01,UCEC,0.35,0.35,,0.6409138
TCGA-86-8054-01,LUAD,0.74,0.66,0.890929989899,0.9969739
TCGA-17-Z041-01,LUAD,,,,
TCGA-CI-6624-01,CRC,0.52,0.32,0.788256879332,0.2759594
TCGA-34-8456-01,LUSC,0.46,0.5,0.844527273736,0.4141342
TCGA-FD-A62S-01,BLCA,0.38,0.39,0.602791526994,0.3420702
TCGA-29-2436-01,OV,0.56,0.68,,0.6698612
TCGA-AJ-A3OK-01,UCEC,0.35,0.27,0.65664368101,0.6096596
TCGA-K6-A3WQ-01,UCEC,0.76,0.66,0.924054572861,0.6371506
TCGA-CR-7401-01,HNSC,0.38,0.32,0.757276259213,0.2962542
TCGA-BR-4280-01,STAD,0.53,0.68,0.789763322318,
TCGA-IB-A7M4-01,PAAD,0.51,,0.753610595319,0.4426745
TCGA-EM-A22Q-01,THCA,0.5,0.56,0.866420079391,0.6656604
TCGA-YL-A8HL-01,PRAD,0.58,,0.966516998662,0.8218605
TCGA-CJ-4912-01,KIRC,0.39,0.41,0.741625442948,0.9834636
TCGA-80-5608-01,LUAD,0.54,0.41,0.826366419318,0.9852801
TCGA-YL-A8HO-01,PRAD,0.34,,0.731066270972,0.7380778
TCGA-MW-A4EC-01,KIRC,0.57,0.61,0.721638161928,0.5836396
TCGA-AA-3994-01,CRC,0.73,0.74,,0.7477926
TCGA-NC-A5HO-01,LUSC,0.57,0.55,0.870779379754,0.9946701
TCGA-FB-AAQ1-01,PAAD,0.41,,0.74506759708,0.2606542
TCGA-BP-4971-01,KIRC,0.35,0.71,0.467158094308,0.3006265
TCGA-A5-A7WJ-01,UCEC,0.56,,0.98869944411,0.8912755
TCGA-CH-5744-01,PRAD,0.41,0.55,0.92107401436,0.4692676
TCGA-BR-8382-01,STAD,0.2,0.23,0.685352483551,
TCGA-64-1678-01,LUAD,0.65,0.55,0.896549410691,0.9992813
TCGA-06-0881-01,GBM,0.22,1.0,,0.5031567
TCGA-WE-A8ZN-06,SKCM,0.5,,0.615080033553,0.4893502
TCGA-AX-A0IS-01,UCEC,0.47,0.82,,0.822331
TCGA-G4-6309-01,CRC,0.64,0.78,0.925438926192,0.754304
TCGA-QH-A65X-01,LGG,0.67,0.73,0.909299282805,0.7748644
TCGA-D8-A4Z1-01,BRCA,0.35,0.32,0.748495065306,0.1944268
TCGA-A3-A6NJ-01,KIRC,0.2,,0.554820737585,0.2475287
TCGA-A1-A0SG-01,BRCA,0.73,0.6,0.744929883489,0.6323185
TCGA-L5-A8NN-01,ESCA,0.67,,0.905682965626,0.5225694
TCGA-A6-4107-01,CRC,0.37,0.51,,0.3353132
TCGA-ED-A7PY-01,LIHC,0.74,,0.93555029463,0.5513537
TCGA-CV-6941-01,HNSC,0.57,0.5,0.774099053451,0.9096286
TCGA-CJ-4882-01,KIRC,0.38,0.3,0.461264278615,0.1998935
TCGA-UP-A6WW-01,HNSC,0.71,,0.787860272071,0.8225408
TCGA-55-6979-01,LUAD,0.25,0.34,0.457758544584,0.2317362
TCGA-BG-A0VZ-01,UCEC,0.35,0.76,,0.7363147
TCGA-20-1684-01,OV,0.64,0.85,0.966770488738,0.9986828
TCGA-68-A59J-01,LUSC,0.46,0.4,0.77755490228,0.8946487
TCGA-BJ-A0ZC-01,THCA,0.3,0.71,0.924476418584,0.7476427
TCGA-A2-A259-01,BRCA,0.52,0.45,0.70679003057,0.3770715
TCGA-ZB-A96H-01,THYM,0.44,,0.831252742901,0.8446758
TCGA-AA-3842-01,CRC,0.66,0.66,,0.9995262
TCGA-CM-4752-01,CRC,0.42,0.45,,0.4591132
TCGA-EM-A1CU-01,THCA,0.39,0.35,0.869542878005,0.8188651
TCGA-XJ-A9DX-01,PRAD,0.5,,0.924407462728,0.6285936
TCGA-BP-5187-01,KIRC,0.26,0.27,0.653326180058,0.7672074
TCGA-06-6695-01,GBM,0.78,0.76,,0.8051689
TCGA-CH-5768-01,PRAD,0.3,0.5,0.948961707773,0.6495435
TCGA-EJ-5497-01,PRAD,0.38,0.41,0.903642315136,0.3243643
TCGA-43-5670-01,LUSC,0.58,0.56,0.947954670193,0.5603476
TCGA-TM-A7C4-01,LGG,0.37,0.66,0.974580103649,0.6455082
TCGA-CR-7382-01,HNSC,0.24,0.22,0.457004282644,0.2044903
TCGA-AA-A02K-01,CRC,,0.5,0.939204637162,
TCGA-DU-6405-01,LGG,0.83,0.67,0.90965917638,0.8264466
TCGA-OL-A5D7-01,BRCA,0.6,0.56,0.736100960766,0.4190488
TCGA-EL-A3D6-01,THCA,0.27,0.35,0.741843778363,0.5496457
TCGA-BR-8690-01,STAD,0.37,0.44,0.617198700068,0.654766
TCGA-56-5898-01,LUSC,0.49,0.36,0.766484479203,0.3761383
TCGA-2F-A9KR-01,BLCA,0.69,,0.946149769838,0.8246174
TCGA-50-8457-01,LUAD,0.3,0.41,0.567873903738,0.2887299
TCGA-DD-AACH-01,LIHC,0.77,,0.875749956839,0.8214759
TCGA-CM-6675-01,CRC,0.74,0.83,0.923385592792,0.8327511
TCGA-BG-A0M7-01,UCEC,0.75,0.76,,0.7474655
TCGA-EJ-A8FO-01,PRAD,0.32,,0.942720500228,0.2907964
TCGA-E8-A438-01,THCA,0.26,,0.862476516555,0.5188848
TCGA-EE-A2ML-06,SKCM,0.52,0.65,0.781310395816,0.6099574
TCGA-28-2502-01,GBM,0.35,0.48,,0.443907
TCGA-VR-AA7B-01,ESCA,0.52,,0.88409814867,0.4990778
TCGA-2J-AAB6-01,PAAD,0.51,,0.71239552609,0.9860232
TCGA-DD-AADR-01,LIHC,0.5,,0.862955077587,0.7260204
TCGA-19-2623-01,GBM,0.94,0.67,,0.6522395
TCGA-M7-A725-01,PRAD,0.63,0.68,0.952021182953,0.9942165
TCGA-37-4132-01,LUSC,0.81,0.57,0.719744696112,0.5961951
TCGA-55-6985-01,LUAD,0.26,0.24,0.616508744583,0.3148887
TCGA-BG-A3PP-01,UCEC,0.59,0.55,0.893817758389,0.5704192
TCGA-57-1994-01,OV,0.69,0.6,0.813638996946,0.8990573
TCGA-5P-A9KH-01,KIRP,0.67,,0.90664333233,0.6877221
TCGA-B3-A6W5-01,KIRP,0.43,,0.880547992049,0.7449828
TCGA-E9-A228-01,BRCA,0.68,0.57,0.835592999994,0.7279336
TCGA-14-1034-01,GBM,0.64,0.54,0.760572459848,0.6327648
TCGA-D3-A8GR-06,SKCM,0.77,,0.905271327848,0.7914089
TCGA-E9-A1RC-01,BRCA,0.82,0.78,0.888347431232,0.990465
TCGA-KK-A7B3-01,PRAD,0.42,,0.820498689151,0.5473271
TCGA-S9-A6U8-01,LGG,0.53,,0.877795930942,0.9939438
TCGA-BR-4183-01,STAD,0.6,0.29,,0.2652699
TCGA-29-1696-01,OV,0.86,0.87,0.928250839673,0.8824033
TCGA-A4-7583-01,KIRP,0.55,,0.829285972529,0.7189485
TCGA-17-Z005-01,LUAD,,,,
TCGA-EE-A2GC-06,SKCM,0.71,0.57,0.67100370635,0.7099437
TCGA-QK-A6V9-01,HNSC,0.37,,0.862506174371,0.5817115
TCGA-LD-A9QF-01,BRCA,0.56,,0.417335717079,0.11197574
TCGA-RD-A8MV-01,STAD,0.4,,0.630969366223,0.2974432
TCGA-86-8359-01,LUAD,0.39,0.37,0.70953893808,0.7835618
TCGA-HT-7610-01,LGG,0.3,0.49,0.961892113901,0.3545746
TCGA-77-8156-01,LUSC,0.39,0.27,0.605279953258,0.2377217
TCGA-EL-A3ZS-01,THCA,0.39,0.5,0.686487045576,0.1307306
TCGA-2Y-A9HA-01,LIHC,0.74,,0.915141106777,0.734878
TCGA-CV-A464-01,HNSC,0.36,0.37,0.726872464386,0.2726866
TCGA-CR-6473-01,HNSC,0.85,0.82,0.911060731263,0.8214858
TCGA-67-3771-01,LUAD,0.56,0.44,0.674353984363,0.9918611
TCGA-46-3768-01,LUSC,0.72,0.63,0.858286880822,0.9976302
TCGA-63-A5MI-01,LUSC,0.51,0.4,0.934245372847,0.8693382
TCGA-H2-A421-01,THCA,0.49,0.3,0.714849931314,0.5972645
TCGA-J4-A67K-01,PRAD,0.27,0.41,0.868602403452,0.4732887
TCGA-D9-A4Z6-06,SKCM,0.65,,0.90317683175,0.7691728
TCGA-D3-A2J6-06,SKCM,0.87,0.69,0.817863713673,0.719013
TCGA-55-1594-01,LUAD,0.56,0.51,0.805395673433,0.9299027
TCGA-DD-AAW2-01,LIHC,0.88,,0.913701473134,0.4929197
TCGA-AG-A002-01,CRC,0.65,1.0,,
TCGA-DU-5851-01,LGG,0.29,0.43,,0.389873
TCGA-A2-A25E-01,BRCA,0.59,0.67,0.842747451933,0.6397455
TCGA-AR-A5QM-01,BRCA,0.6,0.24,0.672246307729,0.4046832
TCGA-AP-A1DO-01,UCEC,0.66,0.76,,0.8399832
TCGA-91-A4BD-01,LUAD,0.32,0.56,0.718930222441,0.4665118
TCGA-56-8305-01,LUSC,0.36,0.33,0.858172698603,0.9886547
TCGA-AP-A1DQ-01,UCEC,0.69,0.57,,0.4079038
TCGA-BS-A0UT-01,UCEC,0.48,0.91,,0.8160125
TCGA-23-1029-01,OV,0.72,0.8,0.926519153827,0.9844355
TCGA-DU-8166-01,LGG,0.62,0.63,0.910935758654,0.6865127
TCGA-R8-A73M-01,LGG,0.65,0.75,0.974578941264,0.7872287
TCGA-76-4926-01,GBM,0.78,0.76,0.886907122725,0.7466454
TCGA-FS-A1ZT-06,SKCM,0.45,0.47,0.726395486841,0.6745294
TCGA-BR-4357-01,STAD,0.47,0.46,0.614917049784,0.9593728
TCGA-VP-A879-01,PRAD,0.34,,0.941622069617,0.40912
TCGA-KK-A8IL-01,PRAD,0.26,,0.823246396328,0.4017441
TCGA-L5-A88Y-01,ESCA,0.53,,0.690520401819,0.4668165
TCGA-13-0797-01,OV,0.81,0.86,0.885830477206,0.6226438
TCGA-EE-A17X-06,SKCM,0.76,0.84,0.897851704691,0.8807873
TCGA-12-5301-01,GBM,0.7,0.82,,0.8311907
TCGA-BB-4223-01,HNSC,0.7,0.72,0.771705893645,0.681756
TCGA-55-7911-01,LUAD,0.24,0.24,0.663156300602,0.3035227
TCGA-R3-A69X-01,BLCA,0.36,0.35,0.699430113086,0.2680181
TCGA-LL-A5YN-01,BRCA,0.43,0.24,0.596236095834,0.1379214
TCGA-DM-A1D9-01,CRC,0.82,0.77,0.940876155706,0.7403637
TCGA-CD-8532-01,STAD,0.29,0.46,0.644185646298,0.3556209
TCGA-EL-A3ZN-01,THCA,0.33,1.0,0.852051913457,0.497766
TCGA-EK-A2PK-01,CESC,0.49,0.46,0.689212862384,0.3630085
TCGA-LN-A7HY-01,ESCA,0.58,,0.762704837056,0.9956781
TCGA-AX-A063-01,UCEC,0.34,1.0,,0.647452
TCGA-FE-A3PD-01,THCA,0.57,0.79,0.82119491159,0.7643533
TCGA-L9-A8F4-01,LUAD,0.42,,0.646479068117,0.3788594
TCGA-KL-8331-01,KICH,0.75,0.65,0.955104755865,0.16663159
TCGA-A4-8517-01,KIRP,0.36,,0.866065639784,0.8048467
TCGA-13-1482-01,OV,0.7,0.81,0.8671673718,0.757401
TCGA-EL-A4K0-01,THCA,0.32,0.38,0.773521677847,0.5395695
TCGA-CN-4737-01,HNSC,0.41,0.46,0.782301138422,0.4034151
TCGA-G2-A2EO-01,BLCA,0.46,0.35,0.686037678652,0.4339638
TCGA-D8-A1JM-01,BRCA,0.74,0.74,0.914465301923,0.7943573
TCGA-55-7907-01,LUAD,0.41,0.42,0.667160727312,0.4621894
TCGA-FG-6688-01,LGG,0.47,0.24,0.813105406492,0.3351032
TCGA-LN-A7HV-01,ESCA,0.45,,0.918143144147,0.6415281
TCGA-06-0128-01,GBM,0.4,0.73,,0.891887
TCGA-O2-A52N-01,LUSC,0.6,0.39,0.820627826696,0.8150383
TCGA-CJ-5681-01,KIRC,0.48,0.75,0.855010690848,0.7324384
TCGA-C5-A1MK-01,CESC,0.34,0.32,0.781483750401,0.5013646
TCGA-67-6217-01,LUAD,0.44,0.52,0.672994439943,0.7058934
TCGA-24-1423-01,OV,0.8,0.72,0.899270340352,0.9992989
TCGA-BQ-7048-01,KIRP,0.55,,0.798718569264,0.7445034
TCGA-13-1481-01,OV,0.36,,0.828918556552,0.189275
TCGA-CZ-5464-01,KIRC,0.63,0.33,0.498179068871,0.4334264
TCGA-GL-A59T-01,KIRP,0.97,,0.847386673122,0.9970227
TCGA-EE-A2M8-06,SKCM,0.3,0.25,0.366906097428,0.3071302
TCGA-BR-8078-01,STAD,0.42,0.74,0.645598980622,
TCGA-BC-A10Z-01,LIHC,0.74,0.86,0.967888623,0.9024579
TCGA-DC-4749-01,CRC,0.78,0.66,0.925274652257,0.9874709
TCGA-25-1321-01,OV,1.0,0.85,0.920821364105,0.992313
TCGA-CC-A8HV-01,LIHC,0.7,,0.93753868973,0.8289746
TCGA-66-2758-01,LUSC,0.49,0.46,0.70272992028,0.9000852
TCGA-S9-A7QW-01,LGG,0.69,,0.975888636293,0.895858
TCGA-IM-A4EB-01,THCA,0.26,0.39,0.729796557356,0.4621651
TCGA-B5-A3FB-01,UCEC,0.51,1.0,0.927896879607,0.6751512
TCGA-C9-A47Z-01,HNSC,0.59,0.66,0.901367728655,
TCGA-XF-A8HB-01,BLCA,0.85,,0.971960388616,0.8990748
TCGA-AS-3778-01,KIRC,0.48,0.47,0.662046449192,0.9990604
TCGA-33-4533-01,LUSC,0.83,0.62,0.846333409801,0.9994446
TCGA-CA-6719-01,CRC,0.61,0.56,0.793102941813,0.7047713
TCGA-B4-5834-01,KIRC,0.45,0.57,0.656324320277,0.3759587
TCGA-D3-A8GO-06,SKCM,0.41,,0.745045179486,0.4512601
TCGA-BS-A0UJ-01,UCEC,0.38,0.46,,0.8525431
TCGA-99-7458-01,LUAD,0.3,0.34,0.566032875572,0.316599
TCGA-MZ-A7D7-01,HNSC,0.59,,0.94519224187,0.2368628
TCGA-77-8146-01,LUSC,,,0.812214082684,
TCGA-V9-A7HT-01,KIRP,0.31,,0.726742551103,0.4308154
TCGA-85-8288-01,LUSC,0.46,0.57,0.726475905158,0.5528608
TCGA-A8-A0A9-01,BRCA,0.71,0.64,0.772029049703,0.9266359
TCGA-EA-A4BA-01,CESC,0.48,0.75,0.935695349152,0.6700006
TCGA-BH-A18V-01,BRCA,0.63,0.55,0.677467396732,0.9954416
TCGA-D8-A1Y0-01,BRCA,0.98,0.56,0.639146462643,0.5500737
TCGA-DD-AAD8-01,LIHC,0.83,,0.898479563196,0.8183587
TCGA-BR-8373-01,STAD,0.55,0.64,0.781678133633,0.4709401
TCGA-HZ-8636-01,PAAD,0.34,0.28,0.592802388178,0.3655973
TCGA-DC-6682-01,CRC,0.47,0.47,0.930998524684,0.9920575
TCGA-CA-6716-01,CRC,0.65,0.76,0.919538006705,0.9976903
TCGA-6A-AB49-01,LUSC,0.69,,0.965288716968,0.9994765
TCGA-06-5408-01,GBM,0.74,0.75,0.867924365049,0.8392514
TCGA-ET-A40R-01,THCA,0.56,0.45,0.791497412937,0.2361321
TCGA-AG-3902-01,CRC,0.68,0.49,,0.5488593
TCGA-A8-A085-01,BRCA,0.77,0.81,0.880865907844,0.7606111
TCGA-BH-A0WA-01,BRCA,0.63,0.56,0.814825024304,0.9903236
TCGA-BH-A0H0-01,BRCA,0.49,0.81,0.894316218402,0.8196859
TCGA-IK-8125-01,LGG,0.52,0.56,0.946608425082,0.7320888
TCGA-CV-7415-01,HNSC,0.43,0.42,0.740611384865,0.3735844
TCGA-B5-A0JT-01,UCEC,0.35,1.0,,0.6741365
TCGA-4V-A9QT-01,THYM,0.63,,0.753591242674,0.1633102
TCGA-BJ-A2N9-01,THCA,0.55,0.81,0.829935640369,0.5505875
TCGA-ZG-A9LZ-01,PRAD,0.52,,0.876769663278,0.7169004
TCGA-BH-A0EB-01,BRCA,0.44,0.43,0.588675701101,0.4204321
TCGA-J9-A8CK-01,PRAD,0.42,,0.85410079031,0.4148815
TCGA-HT-7690-01,LGG,0.38,0.74,0.80417419359,0.8295845
TCGA-E2-A1IN-01,BRCA,0.58,0.55,0.746565851052,0.9889816
TCGA-D7-8572-01,STAD,0.29,0.4,0.669100733043,0.3479159
TCGA-HC-7817-01,PRAD,0.35,0.27,0.784984387848,0.1906481
TCGA-DU-7012-01,LGG,0.96,0.56,0.62715744614,0.498155
TCGA-EO-A3B1-01,UCEC,0.51,0.48,0.781803419448,0.448898
TCGA-FP-8099-01,STAD,0.56,0.48,0.810799540341,0.9800756
TCGA-A2-A0YH-01,BRCA,0.45,0.39,0.581842789405,0.3666319
TCGA-DK-A1AE-01,BLCA,0.61,0.83,0.942974987189,0.7536692
TCGA-CN-4723-01,HNSC,0.38,0.36,0.785019666169,0.8551265
TCGA-DU-6404-02,LGG,,,0.985995789949,
TCGA-FD-A6TE-01,BLCA,0.79,,0.960858070484,0.8414548
TCGA-G3-AAV6-01,LIHC,0.57,,0.927952883608,0.3456888
TCGA-50-8460-01,LUAD,0.22,0.26,0.639025883058,0.3218265
TCGA-22-5485-01,LUSC,0.56,0.68,0.864050857235,0.6624951
TCGA-J8-A4HY-01,THCA,0.26,,0.876541286662,0.3806669
