,Purity,type
TCGA-FU-A3HY-01,0.608446929294,CESC
TCGA-FU-A3HZ-01,0.566825785706,CESC
TCGA-FU-A3NI-01,0.60522126182,CESC
TCGA-FU-A3TQ-01,0.542445120785,CESC
TCGA-FU-A3TX-01,0.651277367584,CESC
TCGA-FU-A3WB-01,0.791248854981,CESC
TCGA-FU-A3YQ-01,0.290364462394,CESC
TCGA-FU-A40J-01,0.481323049622,CESC
TCGA-FU-A57G-01,0.466537146721,CESC
TCGA-FU-A5XV-01,0.641834085377,CESC
TCGA-FU-A770-01,0.571133764318,CESC
TCGA-GH-A9DA-01,0.631636589244,CESC
TCGA-HG-A2PA-01,0.452163621578,CESC
TCGA-HM-A3JJ-01,0.419546884158,CESC
TCGA-HM-A3JK-01,0.414748794642,CESC
TCGA-HM-A4S6-01,0.420585354515,CESC
TCGA-HM-A6W2-01,0.661385504746,CESC
TCGA-IR-A3L7-01,0.69516318775,CESC
TCGA-IR-A3LA-01,0.770393669006,CESC
TCGA-IR-A3LB-01,0.557868436918,CESC
TCGA-IR-A3LC-01,0.668316191667,CESC
TCGA-IR-A3LF-01,0.37212447078,CESC
TCGA-IR-A3LH-01,0.402739086491,CESC
TCGA-IR-A3LI-01,0.776249191667,CESC
TCGA-IR-A3LK-01,0.756732492304,CESC
TCGA-IR-A3LL-01,0.362224258333,CESC
TCGA-JW-A5VG-01,0.683610963517,CESC
TCGA-JW-A5VH-01,0.709126698817,CESC
TCGA-JW-A5VI-01,0.578569026145,CESC
TCGA-JW-A5VJ-01,0.566778694902,CESC
TCGA-JW-A5VK-01,0.813953608333,CESC
TCGA-JW-A5VL-01,0.664083688408,CESC
TCGA-JW-A69B-01,0.669126036191,CESC
TCGA-JW-A852-01,0.55742468922,CESC
TCGA-JW-AAVH-01,0.697440598396,CESC
TCGA-JX-A3PZ-01,0.570277267333,CESC
TCGA-JX-A3Q0-01,0.568828654042,CESC
TCGA-JX-A3Q8-01,0.695084165902,CESC
TCGA-JX-A5QV-01,0.667482058333,CESC
TCGA-LP-A4AU-01,0.331541413408,CESC
TCGA-LP-A4AV-01,0.49596937595,CESC
TCGA-LP-A4AW-01,0.401503192989,CESC
TCGA-LP-A4AX-01,0.417081306881,CESC
TCGA-LP-A5U2-01,0.74346645141,CESC
TCGA-LP-A5U3-01,0.737113256414,CESC
TCGA-LP-A7HU-01,0.448475017146,CESC
TCGA-MA-AA3W-01,0.338770463467,CESC
TCGA-MA-AA3X-01,0.483544197923,CESC
TCGA-MA-AA3Y-01,0.405350068306,CESC
TCGA-MA-AA3Z-01,0.604007384089,CESC
TCGA-MA-AA41-01,0.587371094846,CESC
TCGA-MA-AA42-01,0.392062819981,CESC
TCGA-MA-AA43-01,0.46644041298,CESC
TCGA-MU-A51Y-01,0.362720576976,CESC
TCGA-MU-A5YI-01,0.521879727373,CESC
TCGA-MU-A8JM-01,0.573813271343,CESC
TCGA-MY-A5BD-01,0.829656358333,CESC
TCGA-MY-A5BE-01,0.289031179189,CESC
TCGA-MY-A5BF-01,0.690901462924,CESC
TCGA-MY-A913-01,0.571175293318,CESC
TCGA-PN-A8MA-01,0.619200578252,CESC
TCGA-Q1-A5R1-01,0.657039778777,CESC
TCGA-Q1-A5R2-01,0.496877881004,CESC
TCGA-Q1-A5R3-01,0.662820568882,CESC
TCGA-Q1-A6DT-01,0.687391633333,CESC
TCGA-Q1-A6DV-01,0.637561883059,CESC
TCGA-Q1-A6DW-01,0.700718098282,CESC
TCGA-Q1-A73O-01,0.465035483885,CESC
TCGA-Q1-A73P-01,0.537237053082,CESC
TCGA-Q1-A73Q-01,0.78667838568,CESC
TCGA-Q1-A73R-01,0.660928019876,CESC
TCGA-Q1-A73S-01,0.785244126352,CESC
TCGA-R2-A69V-01,0.238602185076,CESC
TCGA-RA-A741-01,0.339490342333,CESC
TCGA-UC-A7PD-01,0.595946209665,CESC
TCGA-UC-A7PF-01,0.476958206659,CESC
TCGA-UC-A7PG-01,0.429076595099,CESC
TCGA-UC-A7PI-01,0.714842632777,CESC
TCGA-VS-A8EB-01,0.633397292168,CESC
TCGA-VS-A8EC-01,0.777791838891,CESC
TCGA-VS-A8EG-01,0.67187540978,CESC
TCGA-VS-A8EH-01,0.653801314308,CESC
TCGA-VS-A8EI-01,0.425999234263,CESC
TCGA-VS-A8EJ-01,0.755348055473,CESC
TCGA-VS-A8EL-01,0.369690417036,CESC
TCGA-VS-A8Q8-01,0.574028535082,CESC
TCGA-VS-A8Q9-01,0.692830005173,CESC
TCGA-VS-A8QA-01,0.754164167997,CESC
TCGA-VS-A8QC-01,0.552998992276,CESC
TCGA-VS-A8QF-01,0.439908490233,CESC
TCGA-VS-A8QH-01,0.552175521226,CESC
TCGA-VS-A8QM-01,0.284874250784,CESC
TCGA-VS-A94W-01,0.523978632523,CESC
TCGA-VS-A94X-01,0.60604686667,CESC
TCGA-VS-A94Y-01,0.599325681409,CESC
TCGA-VS-A94Z-01,0.340845665634,CESC
TCGA-VS-A950-01,0.555414622524,CESC
TCGA-VS-A952-01,0.793571295768,CESC
TCGA-VS-A953-01,0.730878819071,CESC
TCGA-VS-A954-01,0.652328424647,CESC
TCGA-VS-A957-01,0.576527514371,CESC
TCGA-VS-A958-01,0.4017996328,CESC
TCGA-VS-A959-01,0.347113960609,CESC
TCGA-VS-A9U5-01,0.500447483532,CESC
TCGA-VS-A9U6-01,0.655249938501,CESC
TCGA-VS-A9U7-01,0.62614707327,CESC
TCGA-VS-A9UB-01,0.469959290726,CESC
TCGA-VS-A9UC-01,0.536465078879,CESC
TCGA-VS-A9UD-01,0.498557708519,CESC
TCGA-VS-A9UH-01,0.318707138815,CESC
TCGA-VS-A9UI-01,0.475940410722,CESC
TCGA-VS-A9UJ-01,0.687055644005,CESC
TCGA-VS-A9UL-01,0.698543828267,CESC
TCGA-VS-A9UM-01,0.562359701705,CESC
TCGA-VS-A9UO-01,0.715488709876,CESC
TCGA-VS-A9UP-01,0.698569828558,CESC
TCGA-VS-A9UQ-01,0.558431224226,CESC
TCGA-VS-A9UR-01,0.7929147315,CESC
TCGA-VS-A9UT-01,0.377768272581,CESC
TCGA-VS-A9UU-01,0.465634219097,CESC
TCGA-VS-A9UV-01,0.715645826913,CESC
TCGA-VS-A9UY-01,0.69549026577,CESC
TCGA-VS-A9UZ-01,0.577975177001,CESC
TCGA-VS-A9V0-01,0.716401278448,CESC
TCGA-VS-A9V1-01,0.557891588347,CESC
TCGA-VS-A9V2-01,0.499823186717,CESC
TCGA-VS-A9V3-01,0.610875640246,CESC
TCGA-VS-A9V4-01,0.57854050453,CESC
TCGA-VS-A9V5-01,0.683899675995,CESC
TCGA-VS-AA62-01,0.380478071328,CESC
TCGA-WL-A834-01,0.718672421081,CESC
TCGA-XS-A8TJ-01,0.377326107216,CESC
TCGA-ZJ-A8QO-01,0.495835024462,CESC
TCGA-ZJ-A8QQ-01,0.69113554997,CESC
TCGA-ZJ-A8QR-01,0.648907665017,CESC
TCGA-ZJ-AAX4-01,0.556810881458,CESC
TCGA-ZJ-AAX8-01,0.376963757364,CESC
TCGA-ZJ-AAXA-01,0.694795987034,CESC
TCGA-ZJ-AAXB-01,0.623852507937,CESC
TCGA-ZJ-AAXD-01,0.589300353279,CESC
TCGA-ZJ-AAXF-01,0.323550694943,CESC
TCGA-ZJ-AAXI-01,0.735208302447,CESC
TCGA-ZJ-AAXJ-01,0.67770699177,CESC
TCGA-ZJ-AAXN-01,0.577276483075,CESC
TCGA-ZJ-AAXT-01,0.587764920709,CESC
TCGA-ZJ-AAXU-01,0.533120483705,CESC
TCGA-ZJ-AB0H-01,0.36314637439,CESC
TCGA-ZJ-AB0I-01,0.721122923081,CESC
TCGA-ZX-AA5X-01,0.359412904291,CESC
TCGA-2H-A9GF-01,0.600694984279,ESCA
TCGA-2H-A9GH-01,0.594900824504,ESCA
TCGA-2H-A9GI-01,0.55520703445,ESCA
TCGA-2H-A9GJ-01,0.760463506802,ESCA
TCGA-2H-A9GK-01,0.413782805074,ESCA
TCGA-2H-A9GL-01,0.539668338,ESCA
TCGA-2H-A9GM-01,0.745477121458,ESCA
TCGA-2H-A9GN-01,0.635726868553,ESCA
TCGA-2H-A9GO-01,0.546758659876,ESCA
TCGA-2H-A9GQ-01,0.71851589832,ESCA
TCGA-2H-A9GR-01,0.40792872258,ESCA
TCGA-IC-A6RE-01,0.422503852558,ESCA
TCGA-IC-A6RF-01,0.479171195504,ESCA
TCGA-IG-A3I8-01,0.586449682054,ESCA
TCGA-IG-A3QL-01,0.74400588878,ESCA
TCGA-IG-A3Y9-01,0.341680358333,ESCA
TCGA-IG-A3YA-01,0.294262602287,ESCA
TCGA-IG-A3YB-01,0.474706285681,ESCA
TCGA-IG-A3YC-01,0.368969129704,ESCA
TCGA-IG-A4P3-01,0.414379341667,ESCA
TCGA-IG-A4QS-01,0.594942261658,ESCA
TCGA-IG-A4QT-01,0.34378675,ESCA
TCGA-IG-A50L-01,0.443123851212,ESCA
TCGA-IG-A51D-01,0.394539896776,ESCA
TCGA-IG-A5B8-01,0.426072287805,ESCA
TCGA-IG-A5S3-01,0.501366850945,ESCA
TCGA-IG-A625-01,0.593905008957,ESCA
TCGA-IG-A6QS-01,0.590837792753,ESCA
TCGA-IG-A7DP-01,0.208346138644,ESCA
TCGA-IG-A8O2-01,0.61087396698,ESCA
TCGA-IG-A97H-01,0.533815391969,ESCA
TCGA-IG-A97I-01,0.685638208069,ESCA
TCGA-JY-A6F8-01,0.635883629624,ESCA
TCGA-JY-A6FA-01,0.766579841838,ESCA
TCGA-JY-A6FB-01,0.606164639113,ESCA
TCGA-JY-A6FD-01,0.429822215734,ESCA
TCGA-JY-A6FE-01,0.544650858466,ESCA
TCGA-JY-A6FG-01,0.59172416083,ESCA
TCGA-JY-A6FH-01,0.731922328885,ESCA
TCGA-JY-A938-01,0.432916773219,ESCA
TCGA-JY-A939-01,0.32770842364,ESCA
TCGA-JY-A93C-01,0.58363479621,ESCA
TCGA-JY-A93D-01,0.379762465087,ESCA
TCGA-JY-A93E-01,0.467206317311,ESCA
TCGA-JY-A93F-01,0.618588639721,ESCA
TCGA-KH-A6WC-01,0.424310898098,ESCA
TCGA-L5-A43C-01,0.324129088806,ESCA
TCGA-L5-A43E-01,0.627545535295,ESCA
TCGA-L5-A43H-01,0.382808560148,ESCA
TCGA-L5-A43I-01,0.647543153834,ESCA
TCGA-L5-A43J-01,0.611847026179,ESCA
TCGA-L5-A43M-01,0.526566081068,ESCA
TCGA-L5-A4OE-01,0.505841284947,ESCA
TCGA-L5-A4OF-01,0.494575901507,ESCA
TCGA-L5-A4OG-01,0.434496279859,ESCA
TCGA-L5-A4OH-01,0.606437238977,ESCA
TCGA-L5-A4OI-01,0.692241371394,ESCA
TCGA-L5-A4OJ-01,0.682175287846,ESCA
TCGA-L5-A4OM-01,0.712246062922,ESCA
TCGA-L5-A4ON-01,0.660481929026,ESCA
TCGA-L5-A4OO-01,0.352940130248,ESCA
TCGA-L5-A4OP-01,0.655725900739,ESCA
TCGA-L5-A4OQ-01,0.561583262925,ESCA
TCGA-L5-A4OR-01,0.611658998268,ESCA
TCGA-L5-A4OS-01,0.31509139728,ESCA
TCGA-L5-A4OT-01,0.450693558177,ESCA
TCGA-L5-A4OU-01,0.339597565022,ESCA
TCGA-L5-A4OW-01,0.46919275024,ESCA
TCGA-L5-A4OX-01,0.594432258898,ESCA
TCGA-L5-A88S-01,0.409285524761,ESCA
TCGA-L5-A88T-01,0.478802420694,ESCA
TCGA-L5-A88V-01,0.68574766643,ESCA
TCGA-L5-A88W-01,0.559139087294,ESCA
TCGA-L5-A88Y-01,0.454347893807,ESCA
TCGA-L5-A88Z-01,0.657286602539,ESCA
TCGA-L5-A891-01,0.575736823781,ESCA
TCGA-L5-A893-01,0.376478782065,ESCA
TCGA-L5-A8NE-01,0.692733798562,ESCA
TCGA-L5-A8NF-01,0.633272438597,ESCA
TCGA-L5-A8NG-01,0.454893083073,ESCA
TCGA-L5-A8NH-01,0.567329515016,ESCA
TCGA-L5-A8NI-01,0.53821713852,ESCA
TCGA-L5-A8NJ-01,0.744703297906,ESCA
TCGA-L5-A8NK-01,0.4389152485,ESCA
TCGA-L5-A8NL-01,0.379549888581,ESCA
TCGA-L5-A8NM-01,0.397152769537,ESCA
TCGA-L5-A8NN-01,0.594691295682,ESCA
TCGA-L5-A8NQ-01,0.356746221662,ESCA
TCGA-L5-A8NR-01,0.590031948392,ESCA
TCGA-L5-A8NS-01,0.332245653213,ESCA
TCGA-L5-A8NT-01,0.576115055137,ESCA
TCGA-L5-A8NU-01,0.30331206062,ESCA
TCGA-L5-A8NV-01,0.442918084834,ESCA
TCGA-L5-A8NW-01,0.553334129806,ESCA
TCGA-L7-A56G-01,0.622934026784,ESCA
TCGA-L7-A6VZ-01,0.663305620739,ESCA
TCGA-LN-A49K-01,0.5776439944,ESCA
TCGA-LN-A49L-01,0.592183220712,ESCA
TCGA-LN-A49M-01,0.645766213222,ESCA
TCGA-LN-A49N-01,0.478006300593,ESCA
TCGA-LN-A49O-01,0.587405177912,ESCA
TCGA-LN-A49P-01,0.412466918484,ESCA
TCGA-LN-A49R-01,0.64425116612,ESCA
TCGA-LN-A49S-01,0.3983566,ESCA
TCGA-LN-A49V-01,0.69514057795,ESCA
TCGA-LN-A49W-01,0.381062476926,ESCA
TCGA-LN-A49X-01,0.35592201034,ESCA
TCGA-LN-A49Y-01,0.807259387714,ESCA
TCGA-LN-A4A1-01,0.557303148763,ESCA
TCGA-LN-A4A2-01,0.515773784845,ESCA
TCGA-LN-A4A3-01,0.497447907193,ESCA
TCGA-LN-A4A4-01,0.634860159719,ESCA
TCGA-LN-A4A5-01,0.351204060502,ESCA
TCGA-LN-A4A6-01,0.527297283577,ESCA
TCGA-LN-A4A9-01,0.565796461874,ESCA
TCGA-LN-A4MQ-01,0.593721337079,ESCA
TCGA-LN-A4MR-01,0.444286907718,ESCA
TCGA-LN-A5U5-01,0.683709499903,ESCA
TCGA-LN-A5U6-01,0.727330843402,ESCA
TCGA-LN-A5U7-01,0.749393930372,ESCA
TCGA-LN-A7HV-01,0.560599454813,ESCA
TCGA-LN-A7HW-01,0.580281051514,ESCA
TCGA-LN-A7HX-01,0.494857503144,ESCA
TCGA-LN-A7HY-01,0.491463699911,ESCA
TCGA-LN-A7HZ-01,0.634706129526,ESCA
TCGA-LN-A8HZ-01,0.528881311023,ESCA
TCGA-LN-A8I0-01,0.548173812687,ESCA
TCGA-LN-A8I1-01,0.579547664575,ESCA
TCGA-LN-A9FO-01,0.642331438702,ESCA
TCGA-LN-A9FP-01,0.325672090022,ESCA
TCGA-LN-A9FQ-01,0.551824008104,ESCA
TCGA-LN-A9FR-01,0.453261285119,ESCA
TCGA-M9-A5M8-01,0.574830829156,ESCA
TCGA-Q9-A6FU-01,0.643577537205,ESCA
TCGA-Q9-A6FW-01,0.402768976409,ESCA
TCGA-R6-A6DN-01,0.704751196532,ESCA
TCGA-R6-A6DQ-01,0.419994004365,ESCA
TCGA-R6-A6KZ-01,0.412048373497,ESCA
TCGA-R6-A6L4-01,0.711723978702,ESCA
TCGA-R6-A6L6-01,0.374924501702,ESCA
TCGA-R6-A6XG-01,0.707279679724,ESCA
TCGA-R6-A6XQ-01,0.57451624295,ESCA
TCGA-R6-A6Y0-01,0.437032292838,ESCA
TCGA-R6-A6Y2-01,0.43363465068,ESCA
TCGA-R6-A8W5-01,0.404587902816,ESCA
TCGA-R6-A8W8-01,0.618651323705,ESCA
TCGA-R6-A8WC-01,0.803660279786,ESCA
TCGA-R6-A8WG-01,0.536395197999,ESCA
TCGA-RE-A7BO-01,0.523696474247,ESCA
TCGA-S8-A6BV-01,0.395093039356,ESCA
TCGA-S8-A6BW-01,0.500915122617,ESCA
TCGA-V5-A7RB-01,0.563572595308,ESCA
TCGA-V5-A7RC-01,0.574557878402,ESCA
TCGA-V5-A7RE-01,0.658220830014,ESCA
TCGA-V5-AASV-01,0.622640439314,ESCA
TCGA-V5-AASW-01,0.692313182563,ESCA
TCGA-V5-AASX-01,0.363059876098,ESCA
TCGA-VR-A8EO-01,0.584148963788,ESCA
TCGA-VR-A8EP-01,0.684205789622,ESCA
TCGA-VR-A8EQ-01,0.468217872715,ESCA
TCGA-VR-A8ER-01,0.554021280597,ESCA
TCGA-VR-A8ET-01,0.517451272355,ESCA
TCGA-VR-A8EU-01,0.468829701827,ESCA
TCGA-VR-A8EW-01,0.540691428986,ESCA
TCGA-VR-A8EX-01,0.498149400451,ESCA
TCGA-VR-A8EY-01,0.705439190072,ESCA
TCGA-VR-A8Q7-01,0.503759820185,ESCA
TCGA-VR-AA4D-01,0.565130014953,ESCA
TCGA-VR-AA4G-01,0.431402636351,ESCA
TCGA-VR-AA7B-01,0.526773220235,ESCA
TCGA-VR-AA7D-01,0.529213566692,ESCA
TCGA-VR-AA7I-01,0.461889724346,ESCA
TCGA-X8-AAAR-01,0.711068368727,ESCA
TCGA-XP-A8T6-01,0.503078751824,ESCA
TCGA-XP-A8T8-01,0.644488326415,ESCA
TCGA-Z6-A8JD-01,0.368656538395,ESCA
TCGA-Z6-A8JE-01,0.557096571272,ESCA
TCGA-Z6-A9VB-01,0.689129413936,ESCA
TCGA-Z6-AAPN-01,0.446291631072,ESCA
TCGA-ZR-A9CJ-01,0.434474854406,ESCA
TCGA-02-0047-01,0.566030187706,GBM
TCGA-02-0055-01,0.44200490872,GBM
TCGA-02-2483-01,0.645920989246,GBM
TCGA-02-2485-01,0.7983288,GBM
TCGA-06-0125-01,0.770618287913,GBM
TCGA-06-0129-01,0.75612425,GBM
TCGA-06-0130-01,0.287981592046,GBM
TCGA-06-0132-01,0.322597383333,GBM
TCGA-06-0139-01,0.163315374494,GBM
TCGA-06-0141-01,0.2755873,GBM
TCGA-06-0157-01,0.728508728732,GBM
TCGA-06-0158-01,0.67268740137,GBM
TCGA-06-0168-01,0.5487364,GBM
TCGA-06-0174-01,0.863208669945,GBM
TCGA-06-0178-01,0.553945636983,GBM
TCGA-06-0184-01,0.550362116035,GBM
TCGA-06-0187-01,0.742156374147,GBM
TCGA-06-0190-01,0.402754826975,GBM
TCGA-06-0210-01,0.454464364856,GBM
TCGA-06-0211-01,0.695113716667,GBM
TCGA-06-0219-01,0.581312633333,GBM
TCGA-06-0238-01,0.553939451835,GBM
TCGA-06-0644-01,0.462673545641,GBM
TCGA-06-0645-01,0.520400493858,GBM
TCGA-06-0646-01,0.682362633333,GBM
TCGA-06-0649-01,0.503052421901,GBM
TCGA-06-0686-01,0.663000407801,GBM
TCGA-06-0743-01,0.726587674848,GBM
TCGA-06-0744-01,0.822977108333,GBM
TCGA-06-0745-01,0.754783474301,GBM
TCGA-06-0747-01,0.849357766667,GBM
TCGA-06-0749-01,0.645308726427,GBM
TCGA-06-0750-01,0.523375822598,GBM
TCGA-06-0878-01,0.628716893785,GBM
TCGA-06-0882-01,0.4828654784,GBM
TCGA-06-1804-01,0.791899643288,GBM
TCGA-06-2557-01,0.536969505194,GBM
TCGA-06-2558-01,0.728737029898,GBM
TCGA-06-2559-01,0.815086180705,GBM
TCGA-06-2561-01,0.67624395899,GBM
TCGA-06-2562-01,0.667189162065,GBM
TCGA-06-2563-01,0.67690935,GBM
TCGA-06-2564-01,0.6235479714,GBM
TCGA-06-2565-01,0.823856425,GBM
TCGA-06-2567-01,0.6282786,GBM
TCGA-06-2569-01,0.789248168093,GBM
TCGA-06-2570-01,0.775285917891,GBM
TCGA-06-5408-01,0.783338384707,GBM
TCGA-06-5410-01,0.176099114839,GBM
TCGA-06-5411-01,0.600883077687,GBM
TCGA-06-5412-01,0.308815136052,GBM
TCGA-06-5413-01,0.573057600189,GBM
TCGA-06-5414-01,0.565908012706,GBM
TCGA-06-5415-01,0.7796151,GBM
TCGA-06-5416-01,0.750957125,GBM
TCGA-06-5418-01,0.698252637025,GBM
TCGA-06-5856-01,0.6858423,GBM
TCGA-06-5858-01,0.670884681428,GBM
TCGA-06-5859-01,0.635766458522,GBM
TCGA-08-0386-01,0.779648580291,GBM
TCGA-12-0616-01,0.712219702188,GBM
TCGA-12-0618-01,0.884345822371,GBM
TCGA-12-0619-01,0.661670033333,GBM
TCGA-12-0821-01,0.827291955663,GBM
TCGA-12-3650-01,0.795814991667,GBM
TCGA-12-3652-01,0.8110112,GBM
TCGA-12-3653-01,0.704585836089,GBM
TCGA-12-5295-01,0.680480075,GBM
TCGA-12-5299-01,0.756448893171,GBM
TCGA-14-0781-01,0.352800483333,GBM
TCGA-14-0787-01,0.771200533333,GBM
TCGA-14-0789-01,0.358404609038,GBM
TCGA-14-0790-01,0.84387263739,GBM
TCGA-14-0817-01,0.535611308053,GBM
TCGA-14-0871-01,0.848028602088,GBM
TCGA-14-1034-01,0.597653225,GBM
TCGA-14-1823-01,0.559981272848,GBM
TCGA-14-1825-01,0.865667175,GBM
TCGA-14-1829-01,0.527057783333,GBM
TCGA-14-2554-01,0.621473641667,GBM
TCGA-15-0742-01,0.874484683333,GBM
TCGA-15-1444-01,0.513668246119,GBM
TCGA-16-0846-01,0.624415908333,GBM
TCGA-16-1045-01,0.401095798875,GBM
TCGA-19-1390-01,0.800681674279,GBM
TCGA-19-1787-01,0.707139219734,GBM
TCGA-19-2619-01,0.774795489418,GBM
TCGA-19-2620-01,0.591357411716,GBM
TCGA-19-2624-01,0.8198216,GBM
TCGA-19-2625-01,0.688230490622,GBM
TCGA-19-2629-01,0.610237300364,GBM
TCGA-19-4065-01,0.561082357208,GBM
TCGA-19-5960-01,0.868886039038,GBM
TCGA-26-1442-01,0.677832841035,GBM
TCGA-26-5132-01,0.759233095901,GBM
TCGA-26-5133-01,0.863380378076,GBM
TCGA-26-5134-01,0.796111040018,GBM
TCGA-26-5135-01,0.759118196472,GBM
TCGA-26-5136-01,0.720462425,GBM
TCGA-26-5139-01,0.63241635,GBM
TCGA-27-1830-01,0.61476636448,GBM
TCGA-27-1831-01,0.530771090715,GBM
TCGA-27-1832-01,0.567278918502,GBM
TCGA-27-1834-01,0.569578657563,GBM
TCGA-27-1835-01,0.78316455978,GBM
TCGA-27-1837-01,0.705337215693,GBM
TCGA-27-2519-01,0.619173383333,GBM
TCGA-27-2521-01,0.833472322371,GBM
TCGA-27-2523-01,0.848221258333,GBM
TCGA-27-2524-01,0.69504779618,GBM
TCGA-27-2526-01,0.758249666667,GBM
TCGA-27-2528-01,0.719252048955,GBM
TCGA-28-1747-01,0.600387808333,GBM
TCGA-28-1753-01,0.537161020293,GBM
TCGA-28-2509-01,0.77337282742,GBM
TCGA-28-2510-01,0.463590276065,GBM
TCGA-28-2513-01,0.25924327051,GBM
TCGA-28-2514-01,0.745781583333,GBM
TCGA-28-5204-01,0.789032958333,GBM
TCGA-28-5207-01,0.71010870339,GBM
TCGA-28-5208-01,0.779391716667,GBM
TCGA-28-5209-01,0.80786296305,GBM
TCGA-28-5213-01,0.368111668856,GBM
TCGA-28-5215-01,0.627304301353,GBM
TCGA-28-5216-01,0.762892968708,GBM
TCGA-28-5218-01,0.535461849676,GBM
TCGA-28-5220-01,0.770369740875,GBM
TCGA-32-1970-01,0.732424524884,GBM
TCGA-32-1980-01,0.298664932289,GBM
TCGA-32-1982-01,0.54397625,GBM
TCGA-32-2615-01,0.7640977,GBM
TCGA-32-2616-01,0.709889959402,GBM
TCGA-32-2632-01,0.591159449835,GBM
TCGA-32-2634-01,0.841693830705,GBM
TCGA-32-4213-01,0.50694815,GBM
TCGA-32-5222-01,0.66239942212,GBM
TCGA-41-2571-01,0.696941866667,GBM
TCGA-41-2572-01,0.673353881348,GBM
TCGA-41-3915-01,0.544650354373,GBM
TCGA-41-4097-01,0.470082616667,GBM
TCGA-41-5651-01,0.830443109188,GBM
TCGA-76-4925-01,0.84653665,GBM
TCGA-76-4926-01,0.773008991667,GBM
TCGA-76-4928-01,0.464973800535,GBM
TCGA-76-4929-01,0.763625838855,GBM
TCGA-76-4931-01,0.856502107289,GBM
TCGA-4P-AA8J-01,0.298434931414,HNSC
TCGA-BA-4074-01,0.520272860848,HNSC
TCGA-BA-4075-01,0.565122190303,HNSC
TCGA-BA-4076-01,0.792977229583,HNSC
TCGA-BA-4077-01,0.575906733319,HNSC
TCGA-BA-4078-01,0.695301148775,HNSC
TCGA-BA-5149-01,0.5600336,HNSC
TCGA-BA-5151-01,0.47147235069,HNSC
TCGA-BA-5152-01,0.47058795,HNSC
TCGA-BA-5153-01,0.609170662767,HNSC
TCGA-BA-5555-01,0.548171230993,HNSC
TCGA-BA-5556-01,0.285682001521,HNSC
TCGA-BA-5557-01,0.303501551032,HNSC
TCGA-BA-5558-01,0.347768352048,HNSC
TCGA-BA-5559-01,0.451212499986,HNSC
TCGA-BA-6868-01,0.66718636056,HNSC
TCGA-BA-6869-01,0.6544194857,HNSC
TCGA-BA-6870-01,0.439456659802,HNSC
TCGA-BA-6871-01,0.639218787815,HNSC
TCGA-BA-6872-01,0.500957410931,HNSC
TCGA-BA-6873-01,0.458669933333,HNSC
TCGA-BA-7269-01,0.496175505615,HNSC
TCGA-BA-A4IF-01,0.483009683333,HNSC
TCGA-BA-A4IG-01,0.474956570965,HNSC
TCGA-BA-A4IH-01,0.680461076364,HNSC
TCGA-BA-A4II-01,0.370110922945,HNSC
TCGA-BA-A6D8-01,0.539089915877,HNSC
TCGA-BA-A6DA-01,0.437931055132,HNSC
TCGA-BA-A6DB-01,0.542804827611,HNSC
TCGA-BA-A6DD-01,0.286787316667,HNSC
TCGA-BA-A6DE-01,0.725257974923,HNSC
TCGA-BA-A6DG-01,0.254699475,HNSC
TCGA-BA-A6DI-01,0.360018956718,HNSC
TCGA-BA-A6DJ-01,0.387857359023,HNSC
TCGA-BA-A6DL-01,0.499471837782,HNSC
TCGA-BA-A8YP-01,0.582014826168,HNSC
TCGA-BB-4217-01,0.285706117789,HNSC
TCGA-BB-4223-01,0.636339551364,HNSC
TCGA-BB-4224-01,0.711372252833,HNSC
TCGA-BB-4225-01,0.620993236085,HNSC
TCGA-BB-4227-01,0.726725641667,HNSC
TCGA-BB-4228-01,0.778125958578,HNSC
TCGA-BB-7870-01,0.659957042113,HNSC
TCGA-BB-8596-01,0.321612691873,HNSC
TCGA-BB-8601-01,0.7110355,HNSC
TCGA-BB-A5HU-01,0.369796016667,HNSC
TCGA-BB-A5HY-01,0.647590939933,HNSC
TCGA-BB-A5HZ-01,0.426581100673,HNSC
TCGA-BB-A6UM-01,0.730981376075,HNSC
TCGA-BB-A6UO-01,0.591441319624,HNSC
TCGA-C9-A47Z-01,0.658568582732,HNSC
TCGA-C9-A480-01,0.395605616667,HNSC
TCGA-CN-4723-01,0.487924766667,HNSC
TCGA-CN-4725-01,0.625707802963,HNSC
TCGA-CN-4726-01,0.446738658333,HNSC
TCGA-CN-4727-01,0.599775690262,HNSC
TCGA-CN-4728-01,0.211366142699,HNSC
TCGA-CN-4729-01,0.423047,HNSC
TCGA-CN-4730-01,0.66067215,HNSC
TCGA-CN-4731-01,0.689294964249,HNSC
TCGA-CN-4733-01,0.176524303618,HNSC
TCGA-CN-4735-01,0.559998176471,HNSC
TCGA-CN-4736-01,0.349604233333,HNSC
TCGA-CN-4737-01,0.42951342035,HNSC
TCGA-CN-4738-01,0.342330671928,HNSC
TCGA-CN-4739-01,0.574250939289,HNSC
TCGA-CN-4740-01,0.290901189267,HNSC
TCGA-CN-4741-01,0.678058125,HNSC
TCGA-CN-4742-01,0.34736045,HNSC
TCGA-CN-5355-01,0.50435355,HNSC
TCGA-CN-5356-01,0.412826556429,HNSC
TCGA-CN-5358-01,0.188374649516,HNSC
TCGA-CN-5359-01,0.277490180718,HNSC
TCGA-CN-5360-01,0.502649387501,HNSC
TCGA-CN-5363-01,0.509368766667,HNSC
